sample	haplo_Skov	chrom	start	end	count_across_all_reg	ovrlp_across_all_reg	chr_st_end	total_overlap	total_in_reg
191121_FD09254755	191121_FD09254755_hap2	chr9	93720000	93780000	46	31	chr9.93752325.93867864	22	54
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr9	93721000	93782000	47	29	chr9.93724720.93766171	9	9
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr9	93721000	93782000	47	29	chr9.93752325.93867864	20	54
191121_FD09254788	191121_FD09254788_hap2	chr9	93721000	93783000	51	31	chr9.93724720.93766171	9	9
191121_FD09254788	191121_FD09254788_hap2	chr9	93721000	93783000	51	31	chr9.93752325.93867864	22	54
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr9	93721000	93790000	54	35	chr9.93724720.93766171	9	9
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr9	93721000	93790000	54	35	chr9.93752325.93867864	26	54
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr9	93721000	93793000	50	29	chr9.93724720.93766171	7	9
O517_DA_C001KNE	O517_DA_C001KNE_hap2	chr9	93721000	93793000	50	29	chr9.93752325.93867864	22	54
191121_FD09254820	191121_FD09254820_hap2	chr9	93723000	93736000	9	7	chr9.93724720.93766171	7	9
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr9	93723000	93780000	45	30	chr9.93724720.93766171	9	9
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr9	93723000	93780000	45	30	chr9.93752325.93867864	21	54
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr9	93723000	93780000	46	31	chr9.93724720.93766171	9	9
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr9	93723000	93780000	46	31	chr9.93752325.93867864	22	54
O517_DA_C001KLH	O517_DA_C001KLH_hap2	chr9	93741000	93780000	39	25	chr9.93724720.93766171	1	9
O517_DA_C001KLH	O517_DA_C001KLH_hap2	chr9	93741000	93780000	39	25	chr9.93752325.93867864	24	54
O517_DA_C001KMN	O517_DA_C001KMN_hap2	chr9	93742000	93868000	74	53	chr9.93752325.93867864	53	54
O517_DA_C001KNN	O517_DA_C001KNN_hap1	chr9	93743000	93782000	41	25	chr9.93724720.93766171	1	9
O517_DA_C001KNN	O517_DA_C001KNN_hap1	chr9	93743000	93782000	41	25	chr9.93752325.93867864	24	54
O517_DA_C001KMK	O517_DA_C001KMK_hap1	chr9	93743000	93859000	65	45	chr9.93752325.93867864	45	54
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr9	93743000	93859000	68	48	chr9.93752325.93867864	48	54
191121_FD09254795	191121_FD09254795_hap1	chr9	93744000	93789000	39	26	chr9.93752325.93867864	26	54
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr9	93744000	93789000	39	25	chr9.93752325.93867864	25	54
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr9	93744000	93790000	35	19	chr9.93724720.93766171	1	9
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr9	93744000	93790000	35	19	chr9.93752325.93867864	18	54
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr9	93744000	93798000	41	26	chr9.93752325.93867864	26	54
191121_FD09254820	191121_FD09254820_hap1	chr9	93744000	93864000	74	52	chr9.93752325.93867864	52	54
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr9	93744000	93864000	70	52	chr9.93752325.93867864	52	54
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr9	93745000	93859000	66	48	chr9.93752325.93867864	48	54
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr9	93747000	93860000	57	45	chr9.93752325.93867864	45	54
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr9	93813000	93861000	28	22	chr9.93752325.93867864	22	54
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr9	93813000	93861000	33	21	chr9.93752325.93867864	21	54
O517_DA_C001KL7	O517_DA_C001KL7_hap2	chr10	131128000	131158000	19	16	chr10.131130857.131157433	16	16
O517_DA_C001KLA	O517_DA_C001KLA_hap2	chr10	131128000	131158000	18	16	chr10.131130857.131157433	16	16
O517_DA_C001KLG	O517_DA_C001KLG_hap2	chr10	131128000	131158000	21	16	chr10.131130857.131157433	16	16
O517_DA_C001KLR	O517_DA_C001KLR_hap1	chr10	131128000	131158000	20	16	chr10.131130857.131157433	16	16
O517_DA_C001KLW	O517_DA_C001KLW_hap1	chr10	131128000	131158000	17	14	chr10.131130857.131157433	14	16
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr10	131143000	131163000	31	29	chr10.131144379.131163260	29	34
O517_DA_C001KMJ	O517_DA_C001KMJ_hap2	chr10	131143000	131166000	35	33	chr10.131144379.131163260	33	34
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr10	131143000	131184000	44	32	chr10.131144379.131163260	32	34
O517_DA_C001KN7	O517_DA_C001KN7_hap1	chr10	131143000	131202000	52	30	chr10.131144379.131163260	30	34
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr10	131207000	131223000	10	0	NA	NA	NA
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr12	6501000	6642000	66	55	chr12.6502789.6534973	5	5
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr12	6501000	6642000	66	55	chr12.6503185.6641651	50	50
191121_FD09254801	191121_FD09254801_hap2	chr12	6502000	6642000	59	46	chr12.6502789.6534973	1	5
191121_FD09254801	191121_FD09254801_hap2	chr12	6502000	6642000	59	46	chr12.6503185.6641651	45	50
191121_FD09254811	191121_FD09254811_hap1	chr12	6533000	6641000	31	21	chr12.6502789.6534973	1	5
191121_FD09254811	191121_FD09254811_hap1	chr12	6533000	6641000	31	21	chr12.6503185.6641651	20	50
O517_DA_C001KMU	O517_DA_C001KMU_hap2	chr12	6579000	6614000	18	14	chr12.6503185.6641651	14	50
191121_FD09254756	191121_FD09254756_hap2	chr12	6579000	6620000	20	15	chr12.6503185.6641651	15	50
191121_FD09254810	191121_FD09254810_hap1	chr12	9904000	9945000	17	13	chr12.9904201.10023903	13	27
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr12	9904000	9945000	18	14	chr12.9904201.10023903	14	27
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr12	9904000	9945000	15	13	chr12.9904201.10023903	13	27
O517_DA_C001KLA	O517_DA_C001KLA_hap1	chr12	9904000	9946000	17	14	chr12.9904201.10023903	14	27
191121_FD09254801	191121_FD09254801_hap2	chr12	9904000	9953000	20	15	chr12.9904201.10023903	15	27
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr12	9918000	9945000	13	11	chr12.9904201.10023903	11	27
O517_DA_C001KM8	O517_DA_C001KM8_hap1	chr12	9921000	9945000	11	10	chr12.9904201.10023903	10	27
191121_FD09254793	191121_FD09254793_hap1	chr12	9979000	10026000	17	12	chr12.9904201.10023903	12	27
191121_FD09254801	191121_FD09254801_hap2	chr12	9981000	10028000	15	12	chr12.9904201.10023903	12	27
191121_FD09254810	191121_FD09254810_hap1	chr12	9982000	10012000	12	10	chr12.9904201.10023903	10	27
O517_DA_C001KLA	O517_DA_C001KLA_hap1	chr12	9982000	10024000	15	12	chr12.9904201.10023903	12	27
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr12	9982000	10026000	14	11	chr12.9904201.10023903	11	27
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr12	9982000	10028000	11	9	chr12.9904201.10023903	9	27
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr12	9982000	10028000	14	12	chr12.9904201.10023903	12	27
191121_FD09254802	191121_FD09254802_hap1	chr12	9983000	10011000	11	8	chr12.9904201.10023903	8	27
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr12	9986000	10025000	12	10	chr12.9904201.10023903	10	27
191121_FD09254827	191121_FD09254827_hap1	chr12	10002000	10027000	15	8	chr12.9904201.10023903	8	27
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr12	58397000	58544000	57	40	chr12.58403618.58443031	9	9
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr12	58397000	58544000	57	40	chr12.58451248.58568114	31	33
191121_FD09254786	191121_FD09254786_hap1	chr12	58398000	58445000	19	8	chr12.58403618.58443031	8	9
191121_FD09254827	191121_FD09254827_hap1	chr12	58398000	58445000	20	9	chr12.58403618.58443031	9	9
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr12	58398000	58544000	58	39	chr12.58403618.58443031	8	9
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr12	58398000	58544000	58	39	chr12.58451248.58568114	31	33
O517_DA_C001KNP	O517_DA_C001KNP_hap2	chr12	58398000	58544000	63	40	chr12.58403618.58443031	9	9
O517_DA_C001KNP	O517_DA_C001KNP_hap2	chr12	58398000	58544000	63	40	chr12.58451248.58568114	31	33
191121_FD09254812	191121_FD09254812_hap1	chr12	58398000	58578000	111	81	chr12.58403618.58443031	9	9
191121_FD09254812	191121_FD09254812_hap1	chr12	58398000	58578000	111	81	chr12.58450807.58577677	40	43
191121_FD09254812	191121_FD09254812_hap1	chr12	58398000	58578000	111	81	chr12.58451248.58568114	32	33
O517_DA_C001KNB	O517_DA_C001KNB_hap2	chr12	58409000	58578000	113	84	chr12.58403618.58443031	8	9
O517_DA_C001KNB	O517_DA_C001KNB_hap2	chr12	58409000	58578000	113	84	chr12.58450807.58577677	43	43
O517_DA_C001KNB	O517_DA_C001KNB_hap2	chr12	58409000	58578000	113	84	chr12.58451248.58568114	33	33
O517_DA_C002DCZ	O517_DA_C002DCZ_hap2	chr12	58413000	58544000	53	38	chr12.58403618.58443031	7	9
O517_DA_C002DCZ	O517_DA_C002DCZ_hap2	chr12	58413000	58544000	53	38	chr12.58451248.58568114	31	33
191121_FD09254788	191121_FD09254788_hap1	chr12	58426000	58543000	46	30	chr12.58403618.58443031	2	9
191121_FD09254788	191121_FD09254788_hap1	chr12	58426000	58543000	46	30	chr12.58451248.58568114	28	33
O517_DA_C001KLG	O517_DA_C001KLG_hap2	chr12	58442000	58542000	44	31	chr12.58451248.58568114	31	33
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr12	58442000	58543000	80	60	chr12.58450807.58577677	30	43
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr12	58442000	58543000	80	60	chr12.58451248.58568114	30	33
191121_FD09254833	191121_FD09254833_hap1	chr12	58447000	58557000	81	63	chr12.58450807.58577677	32	43
191121_FD09254833	191121_FD09254833_hap1	chr12	58447000	58557000	81	63	chr12.58451248.58568114	31	33
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr12	58448000	58543000	75	58	chr12.58450807.58577677	29	43
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr12	58448000	58543000	75	58	chr12.58451248.58568114	29	33
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr12	58449000	58544000	41	31	chr12.58451248.58568114	31	33
O517_DA_C001KLP	O517_DA_C001KLP_hap1	chr12	58449000	58578000	90	73	chr12.58450807.58577677	40	43
O517_DA_C001KLP	O517_DA_C001KLP_hap1	chr12	58449000	58578000	90	73	chr12.58451248.58568114	33	33
O517_DA_C001KMI	O517_DA_C001KMI_hap1	chr12	58449000	58578000	93	74	chr12.58450807.58577677	42	43
O517_DA_C001KMI	O517_DA_C001KMI_hap1	chr12	58449000	58578000	93	74	chr12.58451248.58568114	32	33
191121_FD09254811	191121_FD09254811_hap1	chr12	58449000	58579000	91	75	chr12.58450807.58577677	42	43
191121_FD09254811	191121_FD09254811_hap1	chr12	58449000	58579000	91	75	chr12.58451248.58568114	33	33
191121_FD09254835	191121_FD09254835_hap2	chr12	58449000	58579000	55	44	chr12.58450807.58577677	43	43
191121_FD09254835	191121_FD09254835_hap2	chr12	58449000	58579000	55	44	chr12.58451248.58568114	1	33
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr12	58449000	58579000	90	74	chr12.58450807.58577677	43	43
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr12	58449000	58579000	90	74	chr12.58451248.58568114	31	33
191121_FD09254834	191121_FD09254834_hap2	chr12	58450000	58542000	81	59	chr12.58450807.58577677	29	43
191121_FD09254834	191121_FD09254834_hap2	chr12	58450000	58542000	81	59	chr12.58451248.58568114	30	33
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr12	58450000	58543000	41	31	chr12.58451248.58568114	31	33
O517_DA_C002DBM	O517_DA_C002DBM_hap2	chr12	58450000	58543000	42	31	chr12.58451248.58568114	31	33
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr12	58450000	58543000	43	32	chr12.58450807.58577677	1	43
O517_DA_C002DBP	O517_DA_C002DBP_hap2	chr12	58450000	58543000	43	32	chr12.58451248.58568114	31	33
O517_DA_C001KLL	O517_DA_C001KLL_hap2	chr12	58450000	58544000	41	31	chr12.58451248.58568114	31	33
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr12	58450000	58544000	43	31	chr12.58451248.58568114	31	33
191121_FD09254795	191121_FD09254795_hap2	chr12	58450000	58548000	44	31	chr12.58451248.58568114	31	33
O517_DA_C001KLL	O517_DA_C001KLL_hap1	chr12	58451000	58543000	41	31	chr12.58451248.58568114	31	33
O517_DA_C002DBW	O517_DA_C002DBW_hap1	chr12	58451000	58543000	39	30	chr12.58451248.58568114	30	33
O517_DA_C001KLC	O517_DA_C001KLC_hap2	chr12	58451000	58544000	40	31	chr12.58451248.58568114	31	33
O517_DA_C001KLN	O517_DA_C001KLN_hap1	chr12	58451000	58544000	40	31	chr12.58451248.58568114	31	33
O517_DA_C001KLQ	O517_DA_C001KLQ_hap2	chr12	58451000	58544000	40	31	chr12.58451248.58568114	31	33
O517_DA_C001KNM	O517_DA_C001KNM_hap2	chr12	58451000	58544000	40	31	chr12.58451248.58568114	31	33
O517_DA_C001KNN	O517_DA_C001KNN_hap1	chr12	58451000	58544000	41	31	chr12.58451248.58568114	31	33
O517_DA_C002DD4	O517_DA_C002DD4_hap2	chr12	58451000	58544000	41	31	chr12.58451248.58568114	31	33
O517_DA_C001KN2	O517_DA_C001KN2_hap1	chr12	58451000	58547000	43	31	chr12.58451248.58568114	31	33
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr12	58451000	58561000	47	32	chr12.58451248.58568114	32	33
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr12	58452000	58544000	39	30	chr12.58451248.58568114	30	33
O517_DA_C001KL3	O517_DA_C001KL3_hap2	chr12	58453000	58543000	39	30	chr12.58451248.58568114	30	33
O517_DA_C002DBQ	O517_DA_C002DBQ_hap2	chr12	58453000	58543000	39	30	chr12.58451248.58568114	30	33
O517_DA_C002DBS	O517_DA_C002DBS_hap1	chr12	58453000	58543000	42	30	chr12.58451248.58568114	30	33
O517_DA_C001KMK	O517_DA_C001KMK_hap2	chr12	58454000	58544000	39	30	chr12.58451248.58568114	30	33
O517_DA_C001KMK	O517_DA_C001KMK_hap1	chr12	58454000	58569000	42	32	chr12.58451248.58568114	32	33
191121_FD09254746	191121_FD09254746_hap1	chr12	58455000	58543000	43	30	chr12.58451248.58568114	30	33
O517_DA_C001KLQ	O517_DA_C001KLQ_hap1	chr12	58455000	58544000	39	30	chr12.58451248.58568114	30	33
O517_DA_C001KLS	O517_DA_C001KLS_hap1	chr12	58455000	58562000	46	31	chr12.58451248.58568114	31	33
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr12	58456000	58561000	46	30	chr12.58451248.58568114	30	33
191121_FD09254763	191121_FD09254763_hap1	chr12	58459000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KLA	O517_DA_C001KLA_hap2	chr12	58460000	58547000	39	28	chr12.58451248.58568114	28	33
O517_DA_C001KN6	O517_DA_C001KN6_hap1	chr12	58460000	58561000	48	30	chr12.58451248.58568114	30	33
O517_DA_C001KLI	O517_DA_C001KLI_hap2	chr12	58461000	58544000	38	29	chr12.58451248.58568114	29	33
191121_FD09254826	191121_FD09254826_hap1	chr12	58462000	58543000	60	46	chr12.58450807.58577677	20	43
191121_FD09254826	191121_FD09254826_hap1	chr12	58462000	58543000	60	46	chr12.58451248.58568114	26	33
191121_FD09254747	191121_FD09254747_hap1	chr12	58462000	58546000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KLY	O517_DA_C001KLY_hap2	chr12	58462000	58547000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KLU	O517_DA_C001KLU_hap1	chr12	58463000	58542000	42	29	chr12.58451248.58568114	29	33
O517_DA_C001KME	O517_DA_C001KME_hap1	chr12	58463000	58542000	43	29	chr12.58451248.58568114	29	33
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr12	58463000	58542000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr12	58463000	58543000	69	52	chr12.58450807.58577677	23	43
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr12	58463000	58543000	69	52	chr12.58451248.58568114	29	33
191121_FD09254755	191121_FD09254755_hap1	chr12	58464000	58542000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KLK	O517_DA_C001KLK_hap1	chr12	58464000	58542000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KNT	O517_DA_C001KNT_hap1	chr12	58464000	58542000	41	29	chr12.58451248.58568114	29	33
191121_FD09254747	191121_FD09254747_hap2	chr12	58464000	58543000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KL4	O517_DA_C001KL4_hap2	chr12	58464000	58543000	39	29	chr12.58451248.58568114	29	33
O517_DA_C001KLE	O517_DA_C001KLE_hap1	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KLH	O517_DA_C001KLH_hap1	chr12	58464000	58543000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr12	58464000	58543000	39	29	chr12.58451248.58568114	29	33
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KM6	O517_DA_C001KM6_hap1	chr12	58464000	58543000	68	52	chr12.58450807.58577677	23	43
O517_DA_C001KM6	O517_DA_C001KM6_hap1	chr12	58464000	58543000	68	52	chr12.58451248.58568114	29	33
O517_DA_C001KMP	O517_DA_C001KMP_hap2	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr12	58464000	58543000	39	29	chr12.58451248.58568114	29	33
O517_DA_C001PIV	O517_DA_C001PIV_hap2	chr12	58464000	58543000	38	29	chr12.58451248.58568114	29	33
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr12	58464000	58543000	68	52	chr12.58450807.58577677	23	43
O517_DA_C002DBK	O517_DA_C002DBK_hap2	chr12	58464000	58543000	68	52	chr12.58451248.58568114	29	33
O517_DA_C002DBN	O517_DA_C002DBN_hap2	chr12	58464000	58543000	43	29	chr12.58451248.58568114	29	33
O517_DA_C002DBX	O517_DA_C002DBX_hap1	chr12	58464000	58543000	39	29	chr12.58451248.58568114	29	33
O517_DA_C002DCC	O517_DA_C002DCC_hap1	chr12	58464000	58543000	39	29	chr12.58451248.58568114	29	33
O517_DA_C002DD4	O517_DA_C002DD4_hap1	chr12	58464000	58543000	39	29	chr12.58451248.58568114	29	33
191121_FD09254755	191121_FD09254755_hap2	chr12	58464000	58544000	41	29	chr12.58451248.58568114	29	33
191121_FD09254803	191121_FD09254803_hap1	chr12	58464000	58544000	38	29	chr12.58451248.58568114	29	33
191121_FD09254803	191121_FD09254803_hap2	chr12	58464000	58544000	38	29	chr12.58451248.58568114	29	33
191121_FD09254820	191121_FD09254820_hap2	chr12	58464000	58544000	41	29	chr12.58451248.58568114	29	33
191121_FD09254825	191121_FD09254825_hap2	chr12	58464000	58544000	39	29	chr12.58451248.58568114	29	33
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr12	58464000	58544000	39	30	chr12.58450807.58577677	1	43
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr12	58464000	58544000	39	30	chr12.58451248.58568114	29	33
O517_DA_C001KLI	O517_DA_C001KLI_hap1	chr12	58464000	58544000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KLN	O517_DA_C001KLN_hap2	chr12	58464000	58544000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KLS	O517_DA_C001KLS_hap2	chr12	58464000	58544000	42	29	chr12.58451248.58568114	29	33
O517_DA_C001KN3	O517_DA_C001KN3_hap2	chr12	58464000	58544000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KN7	O517_DA_C001KN7_hap2	chr12	58464000	58544000	38	29	chr12.58451248.58568114	29	33
O517_DA_C001KN9	O517_DA_C001KN9_hap2	chr12	58464000	58544000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001PJ7	O517_DA_C001PJ7_hap2	chr12	58464000	58544000	65	49	chr12.58450807.58577677	21	43
O517_DA_C001PJ7	O517_DA_C001PJ7_hap2	chr12	58464000	58544000	65	49	chr12.58451248.58568114	28	33
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr12	58464000	58544000	39	29	chr12.58451248.58568114	29	33
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr12	58464000	58544000	39	29	chr12.58451248.58568114	29	33
O517_DA_C002DBX	O517_DA_C002DBX_hap2	chr12	58464000	58544000	39	29	chr12.58451248.58568114	29	33
191121_FD09254801	191121_FD09254801_hap2	chr12	58464000	58545000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KNG	O517_DA_C001KNG_hap2	chr12	58464000	58546000	42	29	chr12.58451248.58568114	29	33
191121_FD09254820	191121_FD09254820_hap1	chr12	58464000	58547000	42	29	chr12.58451248.58568114	29	33
O517_DA_C001KMX	O517_DA_C001KMX_hap1	chr12	58464000	58547000	67	51	chr12.58450807.58577677	22	43
O517_DA_C001KMX	O517_DA_C001KMX_hap1	chr12	58464000	58547000	67	51	chr12.58451248.58568114	29	33
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr12	58464000	58547000	45	29	chr12.58451248.58568114	29	33
O517_DA_C001KNC	O517_DA_C001KNC_hap1	chr12	58464000	58547000	42	29	chr12.58451248.58568114	29	33
O517_DA_C001KMZ	O517_DA_C001KMZ_hap2	chr12	58464000	58548000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr12	58464000	58551000	40	28	chr12.58451248.58568114	28	33
O517_DA_C001KMZ	O517_DA_C001KMZ_hap1	chr12	58464000	58551000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr12	58464000	58577000	46	31	chr12.58451248.58568114	31	33
191121_FD09254833	191121_FD09254833_hap2	chr12	58464000	58579000	85	66	chr12.58450807.58577677	35	43
191121_FD09254833	191121_FD09254833_hap2	chr12	58464000	58579000	85	66	chr12.58451248.58568114	31	33
191121_FD09254794	191121_FD09254794_hap2	chr12	58465000	58542000	43	29	chr12.58451248.58568114	29	33
191121_FD09254756	191121_FD09254756_hap1	chr12	58465000	58543000	42	29	chr12.58451248.58568114	29	33
191121_FD09254762	191121_FD09254762_hap2	chr12	58465000	58543000	39	29	chr12.58451248.58568114	29	33
191121_FD09254763	191121_FD09254763_hap2	chr12	58465000	58543000	38	29	chr12.58451248.58568114	29	33
191121_FD09254809	191121_FD09254809_hap2	chr12	58465000	58543000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KLH	O517_DA_C001KLH_hap2	chr12	58465000	58543000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KLU	O517_DA_C001KLU_hap2	chr12	58465000	58543000	42	29	chr12.58451248.58568114	29	33
O517_DA_C001KMJ	O517_DA_C001KMJ_hap1	chr12	58465000	58543000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001PIU	O517_DA_C001PIU_hap1	chr12	58465000	58543000	42	29	chr12.58451248.58568114	29	33
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr12	58465000	58546000	41	28	chr12.58451248.58568114	28	33
191121_FD09254756	191121_FD09254756_hap2	chr12	58465000	58547000	43	29	chr12.58451248.58568114	29	33
191121_FD09254793	191121_FD09254793_hap2	chr12	58465000	58548000	41	29	chr12.58451248.58568114	29	33
O517_DA_C001KMI	O517_DA_C001KMI_hap2	chr12	58465000	58548000	68	51	chr12.58450807.58577677	23	43
O517_DA_C001KMI	O517_DA_C001KMI_hap2	chr12	58465000	58548000	68	51	chr12.58451248.58568114	28	33
O517_DA_C002DBQ	O517_DA_C002DBQ_hap1	chr12	58465000	58548000	38	29	chr12.58451248.58568114	29	33
191121_FD09254809	191121_FD09254809_hap1	chr12	58465000	58549000	40	29	chr12.58451248.58568114	29	33
O517_DA_C001KLT	O517_DA_C001KLT_hap2	chr12	58465000	58549000	39	28	chr12.58451248.58568114	28	33
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr12	58465000	58550000	67	53	chr12.58450807.58577677	26	43
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr12	58465000	58550000	67	53	chr12.58451248.58568114	27	33
191121_FD09254746	191121_FD09254746_hap2	chr12	58465000	58559000	44	30	chr12.58451248.58568114	30	33
191121_FD09254795	191121_FD09254795_hap1	chr12	58469000	58550000	41	28	chr12.58451248.58568114	28	33
O517_DA_C001KMR	O517_DA_C001KMR_hap2	chr12	58471000	58542000	41	28	chr12.58451248.58568114	28	33
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr12	58472000	58547000	39	28	chr12.58451248.58568114	28	33
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr12	58474000	58542000	35	26	chr12.58451248.58568114	26	33
O517_DA_C001KML	O517_DA_C001KML_hap1	chr12	58474000	58543000	33	28	chr12.58451248.58568114	28	33
191121_FD09254794	191121_FD09254794_hap1	chr12	58483000	58547000	37	27	chr12.58451248.58568114	27	33
191121_FD09254786	191121_FD09254786_hap2	chr12	58510000	58579000	28	24	chr12.58450807.58577677	23	43
191121_FD09254786	191121_FD09254786_hap2	chr12	58510000	58579000	28	24	chr12.58451248.58568114	1	33
191121_FD09254827	191121_FD09254827_hap1	chr12	58539000	58581000	18	14	chr12.58450807.58577677	14	43
O517_DA_C001KMO	O517_DA_C001KMO_hap1	chr12	58540000	58578000	19	14	chr12.58450807.58577677	14	43
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr12	58540000	58578000	21	18	chr12.58450807.58577677	14	43
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr12	58540000	58578000	21	18	chr12.58451248.58568114	4	33
O517_DA_C002DCX	O517_DA_C002DCX_hap1	chr12	58540000	58578000	16	14	chr12.58450807.58577677	14	43
O517_DA_C001KN8	O517_DA_C001KN8_hap1	chr12	58540000	58581000	16	14	chr12.58450807.58577677	14	43
191121_FD09254779	191121_FD09254779_hap2	chr12	58540000	58588000	18	14	chr12.58450807.58577677	14	43
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr12	58578000	58603000	7	6	chr12.58587544.58619794	6	15
191121_FD09254795	191121_FD09254795_hap2	chr12	58586000	58620000	15	15	chr12.58587544.58619794	15	15
O517_DA_C001KMZ	O517_DA_C001KMZ_hap1	chr12	58590000	58611000	9	8	chr12.58587544.58619794	8	15
